CLIENT_NUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_months,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt
720973833,Existing Customer,49,M,2,Graduate,Divorced,$60K - $80K,Blue,36,5,3,4596,0,2872
768490458,Attrited Customer,49,M,2,Uneducated,Married,$80K - $120K,Blue,43,1,3,5701,2517,961
751487358,Existing Customer,39,F,3,Graduate,Married,Less than $40K,Blue,32,5,6,3221,0,1765
712742808,Existing Customer,41,F,3,Uneducated,Married,Less than $40K,Blue,29,5,3,3022,1142,1184
712820208,Existing Customer,32,F,0,High School,Divorced,Less than $40K,Blue,36,5,2,2699,1609,2141
794649858,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,39,3,3,2210,1624,1287
755262933,Existing Customer,56,M,2,Post-Graduate,Married,$60K - $80K,Blue,49,5,3,1438.3,0,1446
709541433,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,36,3,3,2041,1687,1555
820622433,Existing Customer,39,M,1,High School,Married,$120K +,Blue,34,4,2,3250,1698,2006
712586583,Existing Customer,26,F,0,Graduate,Single,$40K - $60K,Blue,13,6,3,1643,1101,2152
709816158,Existing Customer,31,F,1,Unknown,Single,Unknown,Silver,36,4,3,34516,0,2183
712196508,Attrited Customer,46,F,3,High School,Single,Unknown,Blue,34,4,3,29543,1164,1015
767269908,Existing Customer,36,M,2,College,Married,$120K +,Blue,29,6,3,3158,0,2973
710927733,Existing Customer,39,M,1,Unknown,Married,$80K - $120K,Blue,36,6,2,2899,1999,1687
711310908,Existing Customer,53,F,4,College,Married,Less than $40K,Blue,36,4,1,2972,2160,2552
788862333,Existing Customer,38,F,3,Uneducated,Married,Less than $40K,Blue,23,6,2,5645,0,1527
713194608,Existing Customer,37,M,2,Graduate,Married,Less than $40K,Blue,36,6,3,2463,1751,2171
793550958,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,41,5,3,1438.3,0,1501
712607583,Existing Customer,56,M,1,College,Divorced,$80K - $120K,Blue,36,3,3,34516,1477,2395
713921058,Existing Customer,55,F,3,High School,Married,Less than $40K,Blue,48,6,2,2897,1601,1337
709183683,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,36,4,2,5391,0,1971
713407458,Existing Customer,62,F,0,Graduate,Single,Unknown,Blue,36,5,2,2870,2284,3946
715241583,Existing Customer,34,M,3,High School,Married,$120K +,Blue,25,3,2,23959,2517,1870
710475408,Existing Customer,33,M,3,High School,Married,$60K - $80K,Blue,25,5,2,14918,2028,2171
708971583,Existing Customer,38,F,2,Uneducated,Single,Less than $40K,Blue,29,3,3,3590,1924,1472
714547458,Existing Customer,65,M,0,Graduate,Married,$40K - $60K,Blue,56,3,3,2297,0,1941
827631483,Existing Customer,57,M,1,High School,Married,$80K - $120K,Blue,53,3,2,25058,1710,2053
711159108,Attrited Customer,58,F,0,High School,Married,Less than $40K,Blue,36,3,2,7418,396,911
789262683,Existing Customer,60,M,1,Unknown,Divorced,$40K - $60K,Blue,49,4,3,3012,0,1315
712940508,Existing Customer,39,M,3,Unknown,Single,$40K - $60K,Blue,24,3,1,4562,1721,1896
789733008,Existing Customer,39,F,2,High School,Married,Unknown,Blue,27,6,2,10723,1529,2938
714703158,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,36,6,2,1578,760,2017
710255208,Existing Customer,60,M,0,Uneducated,Married,Less than $40K,Blue,49,4,2,2094,1560,1969
779236083,Existing Customer,37,F,3,High School,Married,Less than $40K,Blue,19,5,1,4138,0,2420
713438358,Existing Customer,41,F,4,Graduate,Married,Unknown,Blue,30,3,1,5417,1904,1768
715973583,Existing Customer,56,M,3,Uneducated,Married,$120K +,Blue,36,6,3,34516,1047,1378
794113758,Existing Customer,60,M,0,High School,Married,$60K - $80K,Blue,54,6,1,9592,1968,1821
709452633,Existing Customer,56,F,4,High School,Single,Less than $40K,Blue,36,3,1,8881,2145,2027
788210583,Existing Customer,62,M,0,College,Married,$40K - $60K,Blue,54,3,3,1438.3,0,1843
717784983,Existing Customer,41,F,2,Uneducated,Married,Less than $40K,Blue,33,3,3,3893,1157,1536
786557358,Existing Customer,44,F,1,Unknown,Married,Less than $40K,Blue,38,5,2,3242,799,1424
768460908,Existing Customer,59,M,1,Graduate,Single,$40K - $60K,Blue,53,3,3,6035,1392,1551
718899708,Existing Customer,55,F,1,College,Married,Unknown,Blue,36,6,3,17642,1846,2148
714697533,Existing Customer,26,M,1,High School,Single,$60K - $80K,Blue,15,6,3,4327,0,2344
713206683,Attrited Customer,40,M,4,Graduate,Single,$80K - $120K,Silver,22,3,1,34516,0,1028
708679383,Existing Customer,44,F,2,Unknown,Unknown,Less than $40K,Blue,32,5,1,4852,1777,1775
713067033,Existing Customer,37,M,2,Uneducated,Single,Unknown,Blue,28,5,3,7147,1424,2539
789314133,Existing Customer,37,M,1,High School,Married,$60K - $80K,Blue,27,6,3,10320,1799,1754
713956308,Existing Customer,65,F,0,Graduate,Married,Less than $40K,Blue,49,4,2,3297,2297,1894
711595833,Existing Customer,46,M,3,College,Married,$60K - $80K,Blue,36,5,2,9981,807,1456
779521533,Existing Customer,53,M,2,High School,Married,$120K +,Blue,36,5,3,3329,1092,1978
715225458,Existing Customer,56,F,1,Uneducated,Married,Less than $40K,Blue,36,6,3,5991,1993,1867
716487408,Existing Customer,48,M,3,Graduate,Married,$40K - $60K,Blue,30,3,1,3235,2517,1637
719338383,Existing Customer,34,M,2,High School,Married,$120K +,Blue,21,3,3,6259,1063,1836
710523333,Existing Customer,65,M,0,Graduate,Married,Less than $40K,Blue,56,6,3,2541,1616,1416
787489083,Existing Customer,55,M,4,Post-Graduate,Married,$80K - $120K,Blue,43,6,2,21351,2517,1887
720747633,Existing Customer,32,M,1,Unknown,Married,$40K - $60K,Blue,36,3,2,8998,1471,1931
779480658,Existing Customer,58,F,4,Graduate,Married,Unknown,Blue,42,3,3,10247,1600,1754
711498258,Existing Customer,54,M,3,High School,Married,$120K +,Blue,42,6,3,20311,1655,1266
709316433,Existing Customer,52,M,2,High School,Single,$60K - $80K,Silver,33,6,1,33182,1997,1630
778734108,Existing Customer,36,M,3,Uneducated,Married,$60K - $80K,Blue,16,4,5,1686,1252,1758
778388358,Attrited Customer,56,M,3,Graduate,Single,$60K - $80K,Blue,36,2,2,4742,855,870
716773533,Existing Customer,33,M,3,Graduate,Married,$60K - $80K,Blue,36,5,1,1726,1215,1712
822130683,Existing Customer,61,M,0,Graduate,Married,$80K - $120K,Blue,56,4,2,8420,1389,1114
717268458,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,49,4,3,3352,1713,1952
827888433,Existing Customer,43,M,4,Uneducated,Single,$40K - $60K,Blue,39,5,2,6648,2242,2089
716522583,Existing Customer,48,F,3,College,Divorced,Less than $40K,Blue,36,4,3,2335,1845,1362
789415983,Existing Customer,36,M,3,Graduate,Married,$60K - $80K,Blue,27,4,3,12397,1001,1888
719819958,Existing Customer,34,M,2,Uneducated,Married,$40K - $60K,Blue,26,5,1,1438.3,708,2243
769579608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,46,3,6,2240,1601,3795
772353408,Existing Customer,43,F,5,Unknown,Single,$40K - $60K,Blue,33,4,3,5330,1161,1441
716615583,Existing Customer,61,F,1,High School,Married,Less than $40K,Blue,51,3,3,1795,794,1834
781131483,Existing Customer,55,M,2,High School,Married,$80K - $120K,Blue,47,3,1,5741,1894,2170
719101908,Existing Customer,51,F,1,Graduate,Married,Unknown,Blue,39,4,3,2002,1248,1585
720521808,Existing Customer,38,M,1,Graduate,Single,$80K - $120K,Blue,19,6,3,25662,1515,1484
718136283,Existing Customer,52,M,2,Uneducated,Single,$80K - $120K,Blue,36,3,1,22103,1515,1541
778855383,Existing Customer,36,F,5,High School,Married,Less than $40K,Blue,17,3,1,1438.3,0,1975
779722308,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,30,5,2,12355,0,1044
818926833,Existing Customer,34,F,3,College,Married,$40K - $60K,Blue,29,4,1,2000,0,1944
721217283,Existing Customer,27,M,0,Graduate,Single,$120K +,Blue,17,6,2,8713,1354,2094
717167283,Existing Customer,49,F,5,Unknown,Divorced,Less than $40K,Blue,36,4,1,9165,0,1846
713371233,Existing Customer,43,F,1,Graduate,Married,Less than $40K,Silver,31,5,1,11583,631,3320
778426608,Existing Customer,52,M,4,Graduate,Married,$80K - $120K,Blue,32,4,3,1438.3,702,1805
713823033,Attrited Customer,31,F,2,Unknown,Married,Unknown,Blue,20,3,1,8149,0,808
787515333,Attrited Customer,40,M,3,Uneducated,Married,$80K - $120K,Blue,29,3,2,3616,1151,820
710944608,Existing Customer,39,M,3,Graduate,Unknown,$80K - $120K,Blue,31,6,2,8434,2222,1414
718444233,Existing Customer,45,M,3,Graduate,Married,$60K - $80K,Blue,25,3,3,9791,1311,1649
771099183,Existing Customer,37,F,2,Graduate,Single,Less than $40K,Blue,24,5,2,8444,1945,2497
770241333,Existing Customer,49,F,4,Graduate,Divorced,Less than $40K,Blue,43,3,1,2228,1003,2104
710819733,Attrited Customer,56,M,3,Graduate,Married,$120K +,Blue,36,5,1,12211,0,903
772155108,Existing Customer,62,F,0,High School,Married,Less than $40K,Blue,51,6,3,1438.3,0,1445
798796233,Existing Customer,37,F,3,High School,Married,$40K - $60K,Blue,31,5,3,1586,1038,1724
815472108,Existing Customer,42,M,3,High School,Single,$40K - $60K,Blue,37,3,3,2247,1045,1300
769145733,Existing Customer,36,M,3,Graduate,Single,$60K - $80K,Blue,30,3,4,2789,1584,2688
783364233,Existing Customer,59,M,0,Graduate,Married,$40K - $60K,Blue,53,3,2,4241,0,1798
772236108,Existing Customer,40,F,1,Graduate,Married,Unknown,Blue,29,5,1,8398,1892,1489
715640358,Existing Customer,43,M,3,High School,Single,$40K - $60K,Blue,36,6,3,4112,768,1334
713529858,Existing Customer,29,M,2,Graduate,Divorced,$40K - $60K,Silver,22,6,2,15578,1383,2492
715684308,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,36,6,2,4008,1636,1395
709451508,Existing Customer,63,F,1,High School,Married,Unknown,Blue,50,6,1,12766,0,1191
709204158,Existing Customer,36,F,2,Post-Graduate,Single,Less than $40K,Blue,24,5,2,3438,1129,2331
713182458,Existing Customer,53,M,4,High School,Married,$80K - $120K,Blue,43,3,1,16692,2446,1288
710624658,Existing Customer,36,F,2,Uneducated,Married,Less than $40K,Blue,36,4,2,4066,1639,3040
716355783,Existing Customer,36,M,3,Unknown,Married,$60K - $80K,Blue,30,5,2,13080,0,1999
716793108,Existing Customer,26,M,0,College,Single,Less than $40K,Blue,36,4,1,1934,1070,2334
716162583,Existing Customer,45,F,0,Unknown,Single,Less than $40K,Blue,36,6,2,3230,2517,1931
714051033,Existing Customer,55,F,0,Graduate,Married,Less than $40K,Blue,36,6,2,3615,1699,1967
715007583,Existing Customer,61,F,0,Unknown,Unknown,Unknown,Blue,36,4,2,1801,0,3193
719139558,Existing Customer,26,M,0,Uneducated,Single,Less than $40K,Blue,36,4,3,2665,1567,2514
794632308,Existing Customer,40,M,4,Graduate,Married,$60K - $80K,Silver,25,5,3,28822,2517,1504
770662383,Existing Customer,38,M,2,Graduate,Single,$40K - $60K,Blue,24,6,3,14632,1158,1399
714787383,Existing Customer,32,F,0,College,Married,Unknown,Blue,36,5,3,6715,1314,1731
714700158,Existing Customer,53,M,2,Unknown,Married,$60K - $80K,Blue,46,3,2,6658,1761,1309
710581758,Existing Customer,52,F,2,Graduate,Single,$40K - $60K,Blue,44,6,2,3360,1219,1309
720497958,Existing Customer,29,M,1,Graduate,Married,$80K - $120K,Blue,14,5,3,14853,0,1800
720920058,Existing Customer,38,M,2,Graduate,Married,$60K - $80K,Blue,25,3,3,4800,1212,2935
710872233,Existing Customer,27,M,0,Unknown,Single,$40K - $60K,Blue,17,5,1,4610,0,2280
709855608,Existing Customer,46,F,4,High School,Married,Less than $40K,Blue,36,3,3,1438.3,981,1114
815484783,Existing Customer,57,M,0,Uneducated,Single,$60K - $80K,Blue,42,6,4,8377,1211,1797
771602883,Existing Customer,42,M,3,High School,Single,$80K - $120K,Blue,30,4,5,4147,1719,1776
755953308,Existing Customer,62,F,0,Post-Graduate,Married,$40K - $60K,Blue,55,6,1,2644,2207,1194
758408883,Existing Customer,37,F,1,Graduate,Unknown,$40K - $60K,Blue,30,5,3,13355,1631,1921
717940008,Existing Customer,57,F,2,Unknown,Divorced,$40K - $60K,Blue,36,5,2,3251,1887,3228
720917808,Existing Customer,35,M,2,High School,Single,$40K - $60K,Blue,36,5,3,2100,950,2623
812801958,Existing Customer,55,F,1,Unknown,Married,Less than $40K,Blue,50,5,3,3566,1401,2425
714997683,Existing Customer,56,F,4,Graduate,Married,Unknown,Blue,49,5,1,14915,1111,1388
709379283,Existing Customer,39,M,2,Graduate,Married,$60K - $80K,Blue,27,3,1,13003,0,1697
711840408,Existing Customer,64,M,0,College,Married,Less than $40K,Blue,55,5,3,2492,1424,1375
785328408,Existing Customer,37,F,4,Graduate,Married,Less than $40K,Blue,31,5,2,1758,1180,2013
719873808,Existing Customer,34,M,1,College,Married,$60K - $80K,Blue,23,3,2,5510,1604,1995
715528983,Existing Customer,46,M,5,Uneducated,Divorced,$60K - $80K,Blue,36,3,1,17196,1646,1466
720254883,Existing Customer,65,F,0,High School,Married,$40K - $60K,Blue,46,6,1,5877,1697,2494
811980858,Existing Customer,36,M,0,Graduate,Married,$60K - $80K,Blue,31,5,1,7667,0,1501
711330408,Existing Customer,35,F,2,College,Married,$40K - $60K,Blue,24,4,1,2939,1865,2077
718465458,Existing Customer,49,M,1,Unknown,Single,$80K - $120K,Blue,31,6,1,5898,1348,1002
710616183,Existing Customer,46,F,3,Uneducated,Single,Unknown,Blue,33,5,3,19995,0,1879
714580158,Existing Customer,26,M,0,Post-Graduate,Married,$40K - $60K,Blue,36,6,1,2773,2080,3567
710798883,Existing Customer,52,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,3323,2310,1599
720511608,Existing Customer,38,F,0,Graduate,Married,Unknown,Blue,28,5,3,16049,799,1989
708913233,Existing Customer,37,M,1,High School,Married,$40K - $60K,Blue,28,3,4,3601,1236,1802
788038383,Existing Customer,33,F,3,Graduate,Married,Less than $40K,Blue,25,3,2,2307,1385,2440
719905908,Existing Customer,59,M,1,Uneducated,Married,$60K - $80K,Blue,36,4,3,3742,1175,1505
807044958,Existing Customer,34,M,3,High School,Married,$40K - $60K,Blue,29,6,3,2937,869,2171
719514783,Existing Customer,39,F,3,Post-Graduate,Unknown,Unknown,Blue,26,6,1,3209,2517,1292
787643658,Existing Customer,59,M,0,Graduate,Married,$60K - $80K,Blue,53,6,1,12554,2169,1422
779138883,Existing Customer,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4702,0,1673
708173433,Existing Customer,26,F,1,Unknown,Single,$40K - $60K,Blue,14,4,2,5645,2324,2482
778401033,Existing Customer,32,M,0,High School,Married,$60K - $80K,Blue,13,3,3,14308,1889,1659
818375733,Attrited Customer,51,F,2,College,Married,$40K - $60K,Blue,46,3,1,4882,695,1544
711048783,Existing Customer,41,M,4,Doctorate,Married,$80K - $120K,Blue,29,3,3,33405,0,1345
721415658,Existing Customer,39,F,1,Graduate,Married,$40K - $60K,Blue,27,3,1,2700,2220,2901
717961458,Existing Customer,49,F,2,Uneducated,Single,Less than $40K,Blue,37,5,1,2934,2381,3396
718563483,Existing Customer,30,M,2,Unknown,Divorced,$120K +,Blue,14,3,2,1548,0,2611
717128283,Existing Customer,40,F,3,High School,Unknown,Less than $40K,Blue,36,5,2,5525,2409,2305
718068933,Existing Customer,36,F,3,Uneducated,Single,Less than $40K,Blue,36,5,2,5750,1521,2155
718623783,Existing Customer,56,M,2,College,Married,$120K +,Blue,36,6,3,27157,1547,1535
716565258,Existing Customer,37,M,3,Doctorate,Single,$80K - $120K,Blue,36,5,2,12830,0,2526
712505658,Existing Customer,51,F,4,Unknown,Single,Less than $40K,Blue,41,3,1,5530,1999,1766
792565908,Existing Customer,36,F,2,Uneducated,Single,Less than $40K,Blue,30,6,2,2684,1474,2346
709267308,Existing Customer,62,M,1,Graduate,Married,$80K - $120K,Blue,49,3,1,2437,1400,1651
710035008,Existing Customer,31,F,0,Uneducated,Single,Less than $40K,Blue,24,3,2,3827,1397,2491
790082508,Existing Customer,42,M,4,High School,Single,$120K +,Blue,35,5,2,34516,1658,2935
716866308,Existing Customer,38,M,2,High School,Married,$60K - $80K,Blue,33,6,3,5940,1101,1872
709707033,Attrited Customer,45,M,3,Graduate,Single,$60K - $80K,Blue,32,2,3,13162,0,1424
718346658,Existing Customer,50,F,2,Graduate,Married,Less than $40K,Blue,37,3,2,1963,1357,1861
824157858,Existing Customer,58,M,3,Graduate,Married,$80K - $120K,Blue,54,4,3,18713,1022,1524
709735008,Existing Customer,35,M,2,High School,Married,$80K - $120K,Blue,22,3,1,3023,1435,1920
814593858,Existing Customer,58,M,3,High School,Single,$120K +,Blue,53,4,1,6103,1798,1468
718416858,Existing Customer,42,M,5,Graduate,Married,$60K - $80K,Blue,34,3,3,10607,2517,1903
710307933,Existing Customer,32,F,0,College,Single,Less than $40K,Blue,24,3,3,2917,2517,2471
715870758,Existing Customer,35,M,4,Graduate,Married,$120K +,Blue,30,4,3,34516,1018,2350
713819283,Existing Customer,51,M,1,Uneducated,Married,$80K - $120K,Blue,42,6,2,25197,2517,3002
710424408,Existing Customer,63,M,2,Graduate,Married,Less than $40K,Blue,36,5,2,2743,1815,1210
709493283,Existing Customer,42,M,2,Unknown,Single,$120K +,Blue,32,5,2,4111,1233,1289
712489158,Existing Customer,36,F,0,Uneducated,Single,Unknown,Blue,18,5,3,3667,948,2781
719013108,Existing Customer,42,M,3,Graduate,Divorced,$40K - $60K,Blue,33,4,2,3178,1800,4605
721178583,Attrited Customer,37,F,3,Graduate,Unknown,Unknown,Blue,22,2,3,5674,0,1096
717769008,Existing Customer,38,M,2,Graduate,Married,$80K - $120K,Blue,36,5,3,11444,1278,2493
709986633,Existing Customer,29,M,1,High School,Married,$40K - $60K,Blue,36,3,1,1438.3,0,2144
721062408,Existing Customer,54,M,2,Uneducated,Divorced,$40K - $60K,Blue,34,4,3,6387,1597,1294
771349458,Existing Customer,33,M,2,Graduate,Married,$40K - $60K,Blue,20,4,3,5657,1792,1914
780557658,Existing Customer,63,F,0,Uneducated,Married,Unknown,Blue,54,5,3,11827,0,1395
771441558,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,37,5,3,2608,1589,2073
756409758,Existing Customer,44,F,2,Graduate,Married,Less than $40K,Blue,37,4,5,3203,2076,1433
720009558,Existing Customer,33,F,2,College,Single,Unknown,Gold,36,3,1,34516,1540,2574
778885158,Existing Customer,57,M,3,Uneducated,Married,$80K - $120K,Blue,38,5,3,2472,2457,1392
715543908,Existing Customer,52,F,3,Uneducated,Married,Less than $40K,Blue,43,4,3,2147,1173,1352
717591483,Existing Customer,52,F,3,Graduate,Single,Less than $40K,Blue,44,4,1,3416,2044,1924
715042608,Existing Customer,39,F,2,Doctorate,Married,Unknown,Blue,36,5,2,8058,791,2742
755959683,Existing Customer,50,F,5,Unknown,Unknown,Unknown,Blue,43,5,1,3410,2281,1296
715367058,Existing Customer,43,M,3,College,Unknown,$60K - $80K,Blue,37,5,2,19044,0,1780
714573258,Existing Customer,36,M,2,Post-Graduate,Single,$60K - $80K,Blue,30,4,2,1606,798,2229
712281183,Existing Customer,55,M,4,Graduate,Married,$120K +,Blue,36,4,2,24336,856,1425
717670758,Existing Customer,30,F,1,Graduate,Single,Less than $40K,Blue,20,5,2,5030,1327,2523
720666333,Existing Customer,36,M,3,Unknown,Married,$120K +,Blue,24,6,3,24577,0,1897
771556308,Existing Customer,26,F,0,High School,Single,Less than $40K,Blue,13,6,3,3517,1195,2255
708931908,Existing Customer,48,M,3,High School,Single,$40K - $60K,Blue,36,3,2,7400,636,1568
718894233,Existing Customer,53,F,2,Graduate,Married,$40K - $60K,Blue,36,6,2,2956,1391,2116
771544533,Attrited Customer,42,F,5,High School,Married,Unknown,Blue,30,3,1,3578,0,1015
708927108,Attrited Customer,53,M,2,Graduate,Married,$120K +,Blue,36,1,3,12778,507,1133
717831783,Existing Customer,58,F,2,Uneducated,Married,Less than $40K,Blue,45,3,3,1942,1536,1371
709288383,Existing Customer,32,M,2,Graduate,Divorced,$80K - $120K,Blue,26,5,1,29961,789,2337
710813733,Existing Customer,48,M,4,Uneducated,Married,$60K - $80K,Silver,35,5,3,33791,0,1546
721084833,Existing Customer,48,M,5,High School,Married,$40K - $60K,Silver,34,5,0,17657,2018,1682
711258108,Existing Customer,54,M,1,College,Married,$120K +,Blue,44,4,3,2821,2415,1419
710149008,Existing Customer,59,M,0,High School,Married,Less than $40K,Blue,47,6,3,1479,787,2139
711902058,Existing Customer,35,M,2,Graduate,Married,$60K - $80K,Blue,36,3,3,1438.3,0,2492
716757033,Existing Customer,37,M,4,Post-Graduate,Married,$40K - $60K,Blue,27,5,1,6859,1766,3045
712688433,Existing Customer,36,M,3,High School,Divorced,$120K +,Blue,36,3,2,3404,1568,2406
713203908,Existing Customer,26,M,0,Uneducated,Single,$40K - $60K,Blue,15,4,1,2158,1695,1833
711772008,Attrited Customer,35,F,3,Graduate,Single,Less than $40K,Blue,22,1,2,1890,666,1483
708799983,Attrited Customer,40,M,1,Post-Graduate,Married,$60K - $80K,Blue,36,6,3,18386,890,1698
778882758,Existing Customer,55,F,2,Unknown,Married,Unknown,Blue,36,5,5,3602,2013,1935
709157133,Existing Customer,39,M,1,Unknown,Divorced,$80K - $120K,Blue,34,6,1,3766,1049,1514
741344808,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,32,4,2,5634,2057,2905
739692933,Existing Customer,46,F,2,Unknown,Single,$40K - $60K,Blue,29,4,2,3126,2517,1638
766429908,Existing Customer,49,M,2,High School,Unknown,$60K - $80K,Blue,42,6,1,3017,786,1640
802087683,Existing Customer,32,M,0,Post-Graduate,Married,$60K - $80K,Blue,26,6,2,5478,1491,2456
